location	variant	date	sequences
USA	BA.5.6.2	2022-07-22	6
USA	BA.5.6.2	2022-07-23	7
USA	BA.5.6.2	2022-07-24	7
USA	BA.5.6.2	2022-07-25	8
USA	BA.5.6.2	2022-07-26	4
USA	BA.5.6.2	2022-07-27	7
USA	BA.5.6.2	2022-07-28	7
USA	BA.5.6.2	2022-07-29	4
USA	BA.5.6.2	2022-07-30	12
USA	BA.5.6.2	2022-07-31	6
USA	BA.5.6.2	2022-08-01	17
USA	BA.5.6.2	2022-08-02	11
USA	BA.5.6.2	2022-08-03	14
USA	BA.5.6.2	2022-08-04	9
USA	BA.5.6.2	2022-08-05	10
USA	BA.5.6.2	2022-08-06	1
USA	BA.5.6.2	2022-08-07	6
USA	BA.5.6.2	2022-08-08	8
USA	BA.5.6.2	2022-08-09	10
USA	BA.5.6.2	2022-08-10	7
USA	BA.5.6.2	2022-08-11	9
USA	BA.5.6.2	2022-08-12	6
USA	BA.5.6.2	2022-08-13	3
USA	BA.5.6.2	2022-08-14	5
USA	BA.5.6.2	2022-08-15	6
USA	BA.5.6.2	2022-08-16	5
USA	BA.5.6.2	2022-08-17	12
USA	BA.5.6.2	2022-08-18	11
USA	BA.5.6.2	2022-08-19	7
USA	BA.5.6.2	2022-08-20	8
USA	BA.5.6.2	2022-08-21	4
USA	BA.5.6.2	2022-08-22	14
USA	BA.5.6.2	2022-08-23	7
USA	BA.5.6.2	2022-08-24	4
USA	BA.5.6.2	2022-08-25	4
USA	BA.5.6.2	2022-08-26	11
USA	BA.5.6.2	2022-08-27	7
USA	BA.5.6.2	2022-08-28	5
USA	BA.5.6.2	2022-08-29	6
USA	BA.5.6.2	2022-08-30	12
USA	BA.5.6.2	2022-08-31	7
USA	BA.5.6.2	2022-09-01	5
USA	BA.5.6.2	2022-09-02	13
USA	BA.5.6.2	2022-09-03	7
USA	BA.5.6.2	2022-09-04	7
USA	BA.5.6.2	2022-09-05	5
USA	BA.5.6.2	2022-09-06	10
USA	BA.5.6.2	2022-09-07	5
USA	BA.5.6.2	2022-09-08	9
USA	BA.5.6.2	2022-09-09	2
USA	BA.5.6.2	2022-09-10	9
USA	BA.5.6.2	2022-09-11	5
USA	BA.5.6.2	2022-09-12	12
USA	BA.5.6.2	2022-09-13	9
USA	BA.5.6.2	2022-09-14	3
USA	BA.5.6.2	2022-09-15	5
USA	BA.5.6.2	2022-09-16	9
USA	BA.5.6.2	2022-09-17	6
USA	BA.5.6.2	2022-09-18	4
USA	BA.5.6.2	2022-09-19	12
USA	BA.5.6.2	2022-09-20	6
USA	BA.5.6.2	2022-09-21	10
USA	BA.5.6.2	2022-09-22	8
USA	BA.5.6.2	2022-09-23	7
USA	BA.5.6.2	2022-09-24	2
USA	BA.5.6.2	2022-09-25	4
USA	BA.5.6.2	2022-09-26	8
USA	BA.5.6.2	2022-09-27	4
USA	BA.5.6.2	2022-09-28	6
USA	BA.5.6.2	2022-09-29	5
USA	BA.5.6.2	2022-09-30	5
USA	BA.5.6.2	2022-10-01	1
USA	BA.5.6.2	2022-10-02	1
USA	BA.5.6.2	2022-10-03	3
USA	BA.5.6.2	2022-10-04	3
USA	BA.5.6.2	2022-10-05	5
USA	BA.5.6.2	2022-10-06	6
USA	BA.5.6.2	2022-10-07	6
USA	BA.5.6.2	2022-10-08	3
USA	BA.5.6.2	2022-10-09	4
USA	BA.5.6.2	2022-10-10	6
USA	BA.5.6.2	2022-10-11	5
USA	BA.5.6.2	2022-10-12	8
USA	BA.5.6.2	2022-10-13	4
USA	BA.5.6.2	2022-10-14	7
USA	BA.5.6.2	2022-10-15	4
USA	BA.5.6.2	2022-10-16	3
USA	BA.5.6.2	2022-10-17	6
USA	BA.5.6.2	2022-10-18	4
USA	BA.5.6.2	2022-10-19	5
USA	BA.5.6.2	2022-10-20	5
USA	BA.5.6.2	2022-10-21	3
USA	BA.5.6.2	2022-10-22	6
USA	BA.5.6.2	2022-10-23	5
USA	BA.5.6.2	2022-10-24	6
USA	BA.5.6.2	2022-10-25	6
USA	BA.5.6.2	2022-10-26	9
USA	BA.5.6.2	2022-10-27	6
USA	BA.5.6.2	2022-10-28	1
USA	BA.5.6.2	2022-10-29	1
USA	BA.5.6.2	2022-10-30	2
USA	BA.5.6.2	2022-10-31	5
USA	BA.5.6.2	2022-11-01	4
USA	BA.5.6.2	2022-11-02	2
USA	BA.5.6.2	2022-11-03	4
USA	BA.5.6.2	2022-11-06	1
USA	BA.5.6.2	2022-11-07	4
USA	BA.5.6.2	2022-11-08	1
USA	BA.5.6.2	2022-11-09	2
USA	BA.5.6.2	2022-11-10	4
USA	BA.5.6.2	2022-11-11	4
USA	BA.5.6.2	2022-11-13	2
USA	BA.5.6.2	2022-11-14	3
USA	BA.5.6.2	2022-11-15	7
USA	BA.5.6.2	2022-11-16	4
USA	BA.5.6.2	2022-11-18	4
USA	BA.5.6.2	2022-11-19	1
USA	BA.5.6.2	2022-11-20	3
USA	BA.5.6.2	2022-11-21	5
USA	BA.5.6.2	2022-11-22	2
USA	BA.5.6.2	2022-11-23	3
USA	BA.5.6.2	2022-11-25	3
USA	BA.5.6.2	2022-11-26	2
USA	BA.5.6.2	2022-11-28	6
USA	BA.5.6.2	2022-11-29	5
USA	BA.5.6.2	2022-11-30	2
USA	BA.5.6.2	2022-12-01	1
USA	BA.5.6.2	2022-12-02	2
USA	BA.5.6.2	2022-12-03	1
USA	BA.5.6.2	2022-12-05	2
USA	BA.5.6.2	2022-12-06	1
USA	BA.5.6.2	2022-12-08	2
USA	BA.5.6.2	2022-12-10	1
USA	BA.5.6.2	2022-12-12	1
USA	BA.5.6.2	2022-12-13	1
USA	BA.5.6.2	2022-12-15	1
USA	BA.5.6.2	2022-12-20	1
USA	BA.5.6.2	2022-12-22	1
USA	BA.5.6.2	2022-12-24	1
USA	BA.5.6.2	2022-12-27	1
USA	BA.5.6.2	2022-12-29	1
USA	BA.5.6.2	2022-12-30	3
USA	BA.5.6.2	2022-12-31	1
USA	BA.5.6.2	2023-01-25	1
USA	BA.5.8	2022-05-03	1
USA	BA.5.8	2022-05-17	1
USA	BA.5.8	2022-05-23	1
USA	BA.5.8	2022-05-24	1
USA	BA.5.8	2022-05-25	1
USA	BA.5.8	2022-05-27	2
USA	BA.5.8	2022-05-28	1
USA	BA.5.8	2022-05-29	3
USA	BA.5.8	2022-05-30	2
USA	BA.5.8	2022-05-31	11
USA	BA.5.8	2022-06-01	4
USA	BA.5.8	2022-06-02	3
USA	BA.5.8	2022-06-03	2
USA	BA.5.8	2022-06-04	3
USA	BA.5.8	2022-06-05	4
USA	BA.5.8	2022-06-06	5
USA	BA.5.8	2022-06-07	2
USA	BA.5.8	2022-06-08	9
USA	BA.5.8	2022-06-09	2
USA	BA.5.8	2022-06-10	7
USA	BA.5.8	2022-06-11	7
USA	BA.5.8	2022-06-12	5
USA	BA.5.8	2022-06-13	8
USA	BA.5.8	2022-06-14	11
USA	BA.5.8	2022-06-15	8
USA	BA.5.8	2022-06-16	13
USA	BA.5.8	2022-06-17	11
USA	BA.5.8	2022-06-18	11
USA	BA.5.8	2022-06-19	8
USA	BA.5.8	2022-06-20	12
USA	BA.5.8	2022-06-21	14
USA	BA.5.8	2022-06-22	17
USA	BA.5.8	2022-06-23	21
USA	BA.5.8	2022-06-24	13
USA	BA.5.8	2022-06-25	11
USA	BA.5.8	2022-06-26	15
USA	BA.5.8	2022-06-27	24
USA	BA.5.8	2022-06-28	21
USA	BA.5.8	2022-06-29	25
USA	BA.5.8	2022-06-30	28
USA	BA.5.8	2022-07-01	18
USA	BA.5.8	2022-07-02	19
USA	BA.5.8	2022-07-03	13
USA	BA.5.8	2022-07-04	7
USA	BA.5.8	2022-07-05	31
USA	BA.5.8	2022-07-06	21
USA	BA.5.8	2022-07-07	23
USA	BA.5.8	2022-07-08	19
USA	BA.5.8	2022-07-09	23
USA	BA.5.8	2022-07-10	17
USA	BA.5.8	2022-07-11	42
USA	BA.5.8	2022-07-12	30
USA	BA.5.8	2022-07-13	39
USA	BA.5.8	2022-07-14	18
USA	BA.5.8	2022-07-15	20
USA	BA.5.8	2022-07-16	17
USA	BA.5.8	2022-07-17	36
USA	BA.5.8	2022-07-18	29
USA	BA.5.8	2022-07-19	28
USA	BA.5.8	2022-07-20	22
USA	BA.5.8	2022-07-21	20
USA	BA.5.8	2022-07-22	26
USA	BA.5.8	2022-07-23	15
USA	BA.5.8	2022-07-24	27
USA	BA.5.8	2022-07-25	33
USA	BA.5.8	2022-07-26	12
USA	BA.5.8	2022-07-27	21
USA	BA.5.8	2022-07-28	19
USA	BA.5.8	2022-07-29	29
USA	BA.5.8	2022-07-30	11
USA	BA.5.8	2022-07-31	12
USA	BA.5.8	2022-08-01	35
USA	BA.5.8	2022-08-02	27
USA	BA.5.8	2022-08-03	14
USA	BA.5.8	2022-08-04	21
USA	BA.5.8	2022-08-05	23
USA	BA.5.8	2022-08-06	9
USA	BA.5.8	2022-08-07	7
USA	BA.5.8	2022-08-08	17
USA	BA.5.8	2022-08-09	19
USA	BA.5.8	2022-08-10	14
USA	BA.5.8	2022-08-11	19
USA	BA.5.8	2022-08-12	12
USA	BA.5.8	2022-08-13	19
USA	BA.5.8	2022-08-14	10
USA	BA.5.8	2022-08-15	15
USA	BA.5.8	2022-08-16	27
USA	BA.5.8	2022-08-17	17
USA	BA.5.8	2022-08-18	15
USA	BA.5.8	2022-08-19	12
USA	BA.5.8	2022-08-20	5
USA	BA.5.8	2022-08-21	8
USA	BA.5.8	2022-08-22	17
USA	BA.5.8	2022-08-23	18
USA	BA.5.8	2022-08-24	15
USA	BA.5.8	2022-08-25	17
USA	BA.5.8	2022-08-26	17
USA	BA.5.8	2022-08-27	11
USA	BA.5.8	2022-08-28	15
USA	BA.5.8	2022-08-29	13
USA	BA.5.8	2022-08-30	8
USA	BA.5.8	2022-08-31	11
USA	BA.5.8	2022-09-01	5
USA	BA.5.8	2022-09-02	9
USA	BA.5.8	2022-09-03	4
USA	BA.5.8	2022-09-04	4
USA	BA.5.8	2022-09-05	4
USA	BA.5.8	2022-09-06	10
USA	BA.5.8	2022-09-07	12
USA	BA.5.8	2022-09-08	7
USA	BA.5.8	2022-09-09	2
USA	BA.5.8	2022-09-10	8
USA	BA.5.8	2022-09-11	3
USA	BA.5.8	2022-09-12	10
USA	BA.5.8	2022-09-13	8
USA	BA.5.8	2022-09-14	7
USA	BA.5.8	2022-09-15	3
USA	BA.5.8	2022-09-16	8
USA	BA.5.8	2022-09-17	3
USA	BA.5.8	2022-09-18	3
USA	BA.5.8	2022-09-19	7
USA	BA.5.8	2022-09-20	2
USA	BA.5.8	2022-09-21	4
USA	BA.5.8	2022-09-22	2
USA	BA.5.8	2022-09-23	2
USA	BA.5.8	2022-09-24	3
USA	BA.5.8	2022-09-25	1
USA	BA.5.8	2022-09-26	3
USA	BA.5.8	2022-09-27	2
USA	BA.5.8	2022-09-28	3
USA	BA.5.8	2022-09-29	2
USA	BA.5.8	2022-09-30	1
USA	BA.5.8	2022-10-02	2
USA	BA.5.8	2022-10-03	1
USA	BA.5.8	2022-10-05	2
USA	BA.5.8	2022-10-06	2
USA	BA.5.8	2022-10-07	2
USA	BA.5.8	2022-10-08	1
USA	BA.5.8	2022-10-09	2
USA	BA.5.8	2022-10-10	2
USA	BA.5.8	2022-10-11	3
USA	BA.5.8	2022-10-12	2
USA	BA.5.8	2022-10-13	2
USA	BA.5.8	2022-10-14	2
USA	BA.5.8	2022-10-15	1
USA	BA.5.8	2022-10-16	1
USA	BA.5.8	2022-10-17	2
USA	BA.5.8	2022-10-18	1
USA	BA.5.8	2022-10-20	2
USA	BA.5.8	2022-10-21	2
USA	BA.5.8	2022-10-22	1
USA	BA.5.8	2022-10-23	1
USA	BA.5.8	2022-10-24	3
USA	BA.5.8	2022-10-25	2
USA	BA.5.8	2022-10-26	1
USA	BA.5.8	2022-10-27	2
USA	BA.5.8	2022-10-29	1
USA	BA.5.8	2022-10-30	1
USA	BA.5.8	2022-11-01	3
USA	BA.5.8	2022-11-03	1
USA	BA.5.8	2022-11-04	2
USA	BA.5.8	2022-11-14	1
USA	BA.5.8	2022-11-17	2
USA	BA.5.8	2022-11-22	1
USA	BA.5.8	2022-11-23	1
USA	BA.5.8	2022-12-20	1
USA	BA.5.8	2022-12-28	1
USA	BA.5.9	2022-06-11	1
USA	BA.5.9	2022-06-25	1
USA	BA.5.9	2022-06-28	2
USA	BA.5.9	2022-07-05	1
USA	BA.5.9	2022-07-06	1
USA	BA.5.9	2022-07-08	3
USA	BA.5.9	2022-07-11	1
USA	BA.5.9	2022-07-12	1
USA	BA.5.9	2022-07-13	1
USA	BA.5.9	2022-07-14	1
USA	BA.5.9	2022-07-16	1
USA	BA.5.9	2022-07-17	1
USA	BA.5.9	2022-07-18	1
USA	BA.5.9	2022-07-19	1
USA	BA.5.9	2022-07-20	1
USA	BA.5.9	2022-07-22	3
USA	BA.5.9	2022-07-25	2
USA	BA.5.9	2022-07-26	1
USA	BA.5.9	2022-07-27	2
USA	BA.5.9	2022-07-29	2
USA	BA.5.9	2022-07-30	2
USA	BA.5.9	2022-07-31	1
USA	BA.5.9	2022-08-01	4
USA	BA.5.9	2022-08-02	5
USA	BA.5.9	2022-08-03	3
USA	BA.5.9	2022-08-04	2
USA	BA.5.9	2022-08-05	5
USA	BA.5.9	2022-08-06	2
USA	BA.5.9	2022-08-07	1
USA	BA.5.9	2022-08-08	2
USA	BA.5.9	2022-08-09	3
USA	BA.5.9	2022-08-10	7
USA	BA.5.9	2022-08-11	5
USA	BA.5.9	2022-08-12	3
USA	BA.5.9	2022-08-13	3
USA	BA.5.9	2022-08-14	1
USA	BA.5.9	2022-08-15	1
USA	BA.5.9	2022-08-16	3
USA	BA.5.9	2022-08-17	6
USA	BA.5.9	2022-08-18	1
USA	BA.5.9	2022-08-19	7
USA	BA.5.9	2022-08-20	1
USA	BA.5.9	2022-08-21	4
USA	BA.5.9	2022-08-22	5
USA	BA.5.9	2022-08-23	4
USA	BA.5.9	2022-08-24	6
USA	BA.5.9	2022-08-25	1
USA	BA.5.9	2022-08-26	5
USA	BA.5.9	2022-08-27	4
USA	BA.5.9	2022-08-28	3
USA	BA.5.9	2022-08-29	2
USA	BA.5.9	2022-08-30	3
USA	BA.5.9	2022-08-31	4
USA	BA.5.9	2022-09-01	9
USA	BA.5.9	2022-09-02	3
USA	BA.5.9	2022-09-03	2
USA	BA.5.9	2022-09-04	2
USA	BA.5.9	2022-09-06	6
USA	BA.5.9	2022-09-07	5
USA	BA.5.9	2022-09-08	2
USA	BA.5.9	2022-09-09	5
USA	BA.5.9	2022-09-10	9
USA	BA.5.9	2022-09-11	4
USA	BA.5.9	2022-09-12	5
USA	BA.5.9	2022-09-13	9
USA	BA.5.9	2022-09-14	4
USA	BA.5.9	2022-09-15	9
USA	BA.5.9	2022-09-16	2
USA	BA.5.9	2022-09-17	5
USA	BA.5.9	2022-09-18	4
USA	BA.5.9	2022-09-19	9
USA	BA.5.9	2022-09-20	10
USA	BA.5.9	2022-09-21	6
USA	BA.5.9	2022-09-22	4
USA	BA.5.9	2022-09-23	6
USA	BA.5.9	2022-09-24	2
USA	BA.5.9	2022-09-25	5
USA	BA.5.9	2022-09-26	11
USA	BA.5.9	2022-09-27	10
USA	BA.5.9	2022-09-28	7
USA	BA.5.9	2022-09-29	10
USA	BA.5.9	2022-09-30	7
USA	BA.5.9	2022-10-01	6
USA	BA.5.9	2022-10-02	4
USA	BA.5.9	2022-10-03	15
USA	BA.5.9	2022-10-04	13
USA	BA.5.9	2022-10-05	6
USA	BA.5.9	2022-10-06	6
USA	BA.5.9	2022-10-07	7
USA	BA.5.9	2022-10-08	7
USA	BA.5.9	2022-10-09	3
USA	BA.5.9	2022-10-10	4
USA	BA.5.9	2022-10-11	11
USA	BA.5.9	2022-10-12	5
USA	BA.5.9	2022-10-13	9
USA	BA.5.9	2022-10-14	10
USA	BA.5.9	2022-10-15	5
USA	BA.5.9	2022-10-16	5
USA	BA.5.9	2022-10-17	9
USA	BA.5.9	2022-10-18	4
USA	BA.5.9	2022-10-19	9
USA	BA.5.9	2022-10-20	12
USA	BA.5.9	2022-10-21	5
USA	BA.5.9	2022-10-22	6
USA	BA.5.9	2022-10-23	7
USA	BA.5.9	2022-10-24	14
USA	BA.5.9	2022-10-25	10
USA	BA.5.9	2022-10-26	8
USA	BA.5.9	2022-10-27	6
USA	BA.5.9	2022-10-28	11
USA	BA.5.9	2022-10-29	8
USA	BA.5.9	2022-10-30	6
USA	BA.5.9	2022-10-31	13
USA	BA.5.9	2022-11-01	11
USA	BA.5.9	2022-11-02	6
USA	BA.5.9	2022-11-03	11
USA	BA.5.9	2022-11-04	6
USA	BA.5.9	2022-11-05	3
USA	BA.5.9	2022-11-06	8
USA	BA.5.9	2022-11-07	10
USA	BA.5.9	2022-11-08	6
USA	BA.5.9	2022-11-09	10
USA	BA.5.9	2022-11-10	6
USA	BA.5.9	2022-11-11	1
USA	BA.5.9	2022-11-12	3
USA	BA.5.9	2022-11-13	3
USA	BA.5.9	2022-11-14	7
USA	BA.5.9	2022-11-15	6
USA	BA.5.9	2022-11-16	5
USA	BA.5.9	2022-11-17	12
USA	BA.5.9	2022-11-18	10
USA	BA.5.9	2022-11-20	4
USA	BA.5.9	2022-11-21	9
USA	BA.5.9	2022-11-22	3
USA	BA.5.9	2022-11-23	5
USA	BA.5.9	2022-11-24	1
USA	BA.5.9	2022-11-25	6
USA	BA.5.9	2022-11-26	6
USA	BA.5.9	2022-11-27	2
USA	BA.5.9	2022-11-28	7
USA	BA.5.9	2022-11-29	2
USA	BA.5.9	2022-11-30	6
USA	BA.5.9	2022-12-01	1
USA	BA.5.9	2022-12-02	7
USA	BA.5.9	2022-12-03	3
USA	BA.5.9	2022-12-04	2
USA	BA.5.9	2022-12-06	7
USA	BA.5.9	2022-12-07	4
USA	BA.5.9	2022-12-09	3
USA	BA.5.9	2022-12-10	2
USA	BA.5.9	2022-12-11	2
USA	BA.5.9	2022-12-12	2
USA	BA.5.9	2022-12-13	2
USA	BA.5.9	2022-12-14	1
USA	BA.5.9	2022-12-15	1
USA	BA.5.9	2022-12-16	1
USA	BA.5.9	2022-12-17	1
USA	BA.5.9	2022-12-18	1
USA	BA.5.9	2022-12-19	1
USA	BA.5.9	2022-12-20	1
USA	BA.5.9	2022-12-21	3
USA	BA.5.9	2022-12-22	3
USA	BA.5.9	2022-12-23	3
USA	BA.5.9	2022-12-26	5
USA	BA.5.9	2022-12-27	1
USA	BA.5.9	2022-12-30	2
USA	BA.5.9	2022-12-31	1
USA	BA.5.9	2023-01-02	1
USA	BA.5.9	2023-01-03	1
USA	BA.5.9	2023-01-04	1
USA	BA.5.9	2023-01-06	1
USA	BA.5.9	2023-01-08	1
USA	BA.5.9	2023-01-09	1
USA	BA.5.9	2023-01-11	1
USA	BA.5.9	2023-01-19	2
USA	BA.5.9	2023-01-20	1
USA	BA.5.9	2023-01-24	1
USA	BA.5.9	2023-02-02	1
USA	BA.5.9	2023-02-08	2
USA	BA.5.9	2023-02-09	1
USA	BE.1	2022-05-06	1
USA	BE.1	2022-05-11	1
USA	BE.1	2022-05-12	2
USA	BE.1	2022-05-13	3
USA	BE.1	2022-05-16	2
USA	BE.1	2022-05-17	1
USA	BE.1	2022-05-18	2
USA	BE.1	2022-05-19	5
USA	BE.1	2022-05-21	1
USA	BE.1	2022-05-22	2
USA	BE.1	2022-05-23	6
USA	BE.1	2022-05-24	5
USA	BE.1	2022-05-25	3
USA	BE.1	2022-05-26	10
USA	BE.1	2022-05-27	4
USA	BE.1	2022-05-28	10
USA	BE.1	2022-05-29	9
USA	BE.1	2022-05-30	9
USA	BE.1	2022-05-31	21
USA	BE.1	2022-06-01	16
USA	BE.1	2022-06-02	14
USA	BE.1	2022-06-03	20
USA	BE.1	2022-06-04	8
USA	BE.1	2022-06-05	16
USA	BE.1	2022-06-06	17
USA	BE.1	2022-06-07	34
USA	BE.1	2022-06-08	24
USA	BE.1	2022-06-09	30
USA	BE.1	2022-06-10	27
USA	BE.1	2022-06-11	20
USA	BE.1	2022-06-12	19
USA	BE.1	2022-06-13	42
USA	BE.1	2022-06-14	28
USA	BE.1	2022-06-15	46
USA	BE.1	2022-06-16	35
USA	BE.1	2022-06-17	38
USA	BE.1	2022-06-18	24
USA	BE.1	2022-06-19	8
USA	BE.1	2022-06-20	57
USA	BE.1	2022-06-21	52
USA	BE.1	2022-06-22	51
USA	BE.1	2022-06-23	68
USA	BE.1	2022-06-24	63
USA	BE.1	2022-06-25	38
USA	BE.1	2022-06-26	62
USA	BE.1	2022-06-27	86
USA	BE.1	2022-06-28	60
USA	BE.1	2022-06-29	92
USA	BE.1	2022-06-30	69
USA	BE.1	2022-07-01	73
USA	BE.1	2022-07-02	65
USA	BE.1	2022-07-03	48
USA	BE.1	2022-07-04	30
USA	BE.1	2022-07-05	144
USA	BE.1	2022-07-06	106
USA	BE.1	2022-07-07	103
USA	BE.1	2022-07-08	92
USA	BE.1	2022-07-09	85
USA	BE.1	2022-07-10	85
USA	BE.1	2022-07-11	144
USA	BE.1	2022-07-12	118
USA	BE.1	2022-07-13	103
USA	BE.1	2022-07-14	103
USA	BE.1	2022-07-15	113
USA	BE.1	2022-07-16	78
USA	BE.1	2022-07-17	88
USA	BE.1	2022-07-18	120
USA	BE.1	2022-07-19	107
USA	BE.1	2022-07-20	97
USA	BE.1	2022-07-21	80
USA	BE.1	2022-07-22	93
USA	BE.1	2022-07-23	49
USA	BE.1	2022-07-24	63
USA	BE.1	2022-07-25	126
USA	BE.1	2022-07-26	89
USA	BE.1	2022-07-27	69
USA	BE.1	2022-07-28	72
USA	BE.1	2022-07-29	62
USA	BE.1	2022-07-30	60
USA	BE.1	2022-07-31	71
USA	BE.1	2022-08-01	142
USA	BE.1	2022-08-02	104
USA	BE.1	2022-08-03	76
USA	BE.1	2022-08-04	80
USA	BE.1	2022-08-05	40
USA	BE.1	2022-08-06	48
USA	BE.1	2022-08-07	45
USA	BE.1	2022-08-08	115
USA	BE.1	2022-08-09	73
USA	BE.1	2022-08-10	60
USA	BE.1	2022-08-11	89
USA	BE.1	2022-08-12	75
USA	BE.1	2022-08-13	46
USA	BE.1	2022-08-14	74
USA	BE.1	2022-08-15	70
USA	BE.1	2022-08-16	99
USA	BE.1	2022-08-17	73
USA	BE.1	2022-08-18	64
USA	BE.1	2022-08-19	77
USA	BE.1	2022-08-20	58
USA	BE.1	2022-08-21	62
USA	BE.1	2022-08-22	83
USA	BE.1	2022-08-23	78
USA	BE.1	2022-08-24	54
USA	BE.1	2022-08-25	52
USA	BE.1	2022-08-26	41
USA	BE.1	2022-08-27	60
USA	BE.1	2022-08-28	52
USA	BE.1	2022-08-29	89
USA	BE.1	2022-08-30	68
USA	BE.1	2022-08-31	48
USA	BE.1	2022-09-01	51
USA	BE.1	2022-09-02	36
USA	BE.1	2022-09-03	35
USA	BE.1	2022-09-04	30
USA	BE.1	2022-09-05	11
USA	BE.1	2022-09-06	89
USA	BE.1	2022-09-07	43
USA	BE.1	2022-09-08	39
USA	BE.1	2022-09-09	37
USA	BE.1	2022-09-10	27
USA	BE.1	2022-09-11	26
USA	BE.1	2022-09-12	53
USA	BE.1	2022-09-13	51
USA	BE.1	2022-09-14	35
USA	BE.1	2022-09-15	39
USA	BE.1	2022-09-16	43
USA	BE.1	2022-09-17	30
USA	BE.1	2022-09-18	24
USA	BE.1	2022-09-19	48
USA	BE.1	2022-09-20	39
USA	BE.1	2022-09-21	50
USA	BE.1	2022-09-22	35
USA	BE.1	2022-09-23	23
USA	BE.1	2022-09-24	24
USA	BE.1	2022-09-25	15
USA	BE.1	2022-09-26	35
USA	BE.1	2022-09-27	37
USA	BE.1	2022-09-28	26
USA	BE.1	2022-09-29	22
USA	BE.1	2022-09-30	25
USA	BE.1	2022-10-01	16
USA	BE.1	2022-10-02	13
USA	BE.1	2022-10-03	23
USA	BE.1	2022-10-04	10
USA	BE.1	2022-10-05	20
USA	BE.1	2022-10-06	20
USA	BE.1	2022-10-07	18
USA	BE.1	2022-10-08	8
USA	BE.1	2022-10-09	7
USA	BE.1	2022-10-10	15
USA	BE.1	2022-10-11	7
USA	BE.1	2022-10-12	21
USA	BE.1	2022-10-13	17
USA	BE.1	2022-10-14	15
USA	BE.1	2022-10-15	9
USA	BE.1	2022-10-16	4
USA	BE.1	2022-10-17	10
USA	BE.1	2022-10-18	20
USA	BE.1	2022-10-19	16
USA	BE.1	2022-10-20	14
USA	BE.1	2022-10-21	15
USA	BE.1	2022-10-22	4
USA	BE.1	2022-10-23	5
USA	BE.1	2022-10-24	9
USA	BE.1	2022-10-25	12
USA	BE.1	2022-10-26	18
USA	BE.1	2022-10-27	8
USA	BE.1	2022-10-28	9
USA	BE.1	2022-10-29	1
USA	BE.1	2022-10-30	4
USA	BE.1	2022-10-31	23
USA	BE.1	2022-11-01	12
USA	BE.1	2022-11-02	8
USA	BE.1	2022-11-03	6
USA	BE.1	2022-11-04	7
USA	BE.1	2022-11-05	5
USA	BE.1	2022-11-06	10
USA	BE.1	2022-11-07	11
USA	BE.1	2022-11-08	9
USA	BE.1	2022-11-09	6
USA	BE.1	2022-11-10	10
USA	BE.1	2022-11-11	4
USA	BE.1	2022-11-12	5
USA	BE.1	2022-11-13	3
USA	BE.1	2022-11-14	15
USA	BE.1	2022-11-15	11
USA	BE.1	2022-11-16	7
USA	BE.1	2022-11-17	6
USA	BE.1	2022-11-18	6
USA	BE.1	2022-11-19	2
USA	BE.1	2022-11-20	6
USA	BE.1	2022-11-21	8
USA	BE.1	2022-11-22	4
USA	BE.1	2022-11-23	12
USA	BE.1	2022-11-24	5
USA	BE.1	2022-11-25	5
USA	BE.1	2022-11-26	5
USA	BE.1	2022-11-27	4
USA	BE.1	2022-11-28	7
USA	BE.1	2022-11-29	3
USA	BE.1	2022-11-30	6
USA	BE.1	2022-12-01	1
USA	BE.1	2022-12-02	3
USA	BE.1	2022-12-03	1
USA	BE.1	2022-12-04	1
USA	BE.1	2022-12-05	4
USA	BE.1	2022-12-06	2
USA	BE.1	2022-12-07	4
USA	BE.1	2022-12-08	1
USA	BE.1	2022-12-09	8
USA	BE.1	2022-12-10	1
USA	BE.1	2022-12-12	1
USA	BE.1	2022-12-13	2
USA	BE.1	2022-12-14	3
USA	BE.1	2022-12-15	1
USA	BE.1	2022-12-17	1
USA	BE.1	2022-12-18	1
USA	BE.1	2022-12-19	2
USA	BE.1	2022-12-20	2
USA	BE.1	2022-12-21	1
USA	BE.1	2022-12-22	1
USA	BE.1	2022-12-23	1
USA	BE.1	2022-12-28	4
USA	BE.1	2022-12-29	1
USA	BE.1	2022-12-30	3
USA	BE.1	2023-01-01	1
USA	BE.1	2023-01-04	1
USA	BE.1	2023-01-05	2
USA	BE.1	2023-01-08	1
USA	BE.1	2023-01-09	1
USA	BE.1	2023-01-27	1
USA	BE.1	2023-01-31	1
USA	BE.1	2023-02-08	1
USA	BE.1.1	2022-05-23	1
USA	BE.1.1	2022-05-26	1
USA	BE.1.1	2022-05-29	1
USA	BE.1.1	2022-06-02	3
USA	BE.1.1	2022-06-04	4
USA	BE.1.1	2022-06-05	1
USA	BE.1.1	2022-06-06	3
USA	BE.1.1	2022-06-07	4
USA	BE.1.1	2022-06-08	3
USA	BE.1.1	2022-06-09	4
USA	BE.1.1	2022-06-10	4
USA	BE.1.1	2022-06-11	3
USA	BE.1.1	2022-06-12	9
USA	BE.1.1	2022-06-13	9
USA	BE.1.1	2022-06-14	7
USA	BE.1.1	2022-06-15	6
USA	BE.1.1	2022-06-16	13
USA	BE.1.1	2022-06-17	12
USA	BE.1.1	2022-06-18	10
USA	BE.1.1	2022-06-19	9
